"","ubigeo_inei","UbigeoMINSA","Vac6Jun","Vac28Jul","Vac18Oct","Poblacion18","departamento","provincia","distrito","SaludIDH","EducacionSIDHE","IngresoIDHE","IDH2019","IVIA","Pobreza","PobrezaExtrema","Avance1","Avance2","Avance3","IDHCategorias","PobrezaCategorias","IVIAnum","IVIACategorias"
"95","020111",95,66,467,1918,3631,"ANCASH","HUARAZ","PIRA",76.1215312038572,45.9089563628261,0.132622506380421,0.322671831116443,"0.66434490680694602",40.32822,40.4584,1.8176810795924,12.8614706692371,52.8229137978518,"Q2","Q2",0.664344906806946,"Q2"
"96","020112",96,103,870,3662,5098,"ANCASH","HUARAZ","TARICA",76.5817495874849,60.4453295438663,0.246159237649872,0.44948408163021,"0.49066329002380399",27.58076,8.321238,2.02040015692428,17.0655158885838,71.8320910160847,"Q3","Q4",0.490663290023804,"Q3"
"97","020201",97,80,446,1247,1637,"ANCASH","AIJA","AIJA",63.3166457292864,63.4691506946467,0.26969755260479,0.45881596116347,"0.38793724775314298",20.74384,4.827501,4.88698839340257,27.2449602932193,76.1759315821625,"Q3","Q4",0.387937247753143,"Q4"
"98","020202",98,26,314,1019,1427,"ANCASH","AIJA","CORIS",63.3863343374975,33.0992843000003,0.167987291441117,0.320370473598236,"0.63751041889190696",40.218881,16.69016,1.82200420462509,22.0042046250876,71.4085494043448,"Q2","Q2",0.637510418891907,"Q2"
"99","020203",99,15,81,301,402,"ANCASH","AIJA","HUACLLAN",63.5470702432495,31.3170151453849,0.143308908417636,0.312557431462187,"0.58493697643279996",27.149267,11.87675,3.73134328358209,20.1492537313433,74.8756218905473,"Q2","Q4",0.5849369764328,"Q3"
"100","020204",100,38,309,1278,1731,"ANCASH","AIJA","LA MERCED",63.9082597647544,39.8888810794875,0.125226943250213,0.306779106318392,"0.596626996994019",39.637681,16.21712,2.19526285384171,17.8509532062392,73.8301559792028,"Q2","Q2",0.596626996994019,"Q3"
"101","020205",101,17,205,503,696,"ANCASH","AIJA","SUCCHA",66.1086389613558,45.5033553394481,0.232951032540474,0.400879703541437,"0.53159886598587003",23.04721,11.71107,2.44252873563218,29.4540229885057,72.2701149425287,"Q3","Q4",0.53159886598587,"Q3"
"102","020301",102,71,502,1409,2136,"ANCASH","ANTONIO RAYMONDI","LLAMELLIN",70.1343313646033,65.258627719386,0.190214647438749,0.418726515009287,"0.48819589614868197",25.153086,12.69753,3.32397003745318,23.501872659176,65.9644194756554,"Q3","Q4",0.488195896148682,"Q4"
"103","020302",103,37,275,881,1466,"ANCASH","ANTONIO RAYMONDI","ACZO",71.4903929948927,51.4723715514378,0.115013429179637,0.331967827651265,"0.56439161300659202",48.338683,30.11389,2.52387448840382,18.7585266030014,60.0954979536153,"Q2","Q2",0.564391613006592,"Q3"
"104","020303",104,30,241,694,1287,"ANCASH","ANTONIO RAYMONDI","CHACCHO",69.2450601224328,41.1988778273805,0.104443087511051,0.300035687091434,"0.60323649644851696",44.632847,16.56932,2.33100233100233,18.7257187257187,53.9238539238539,"Q1","Q2",0.603236496448517,"Q2"
"105","020304",105,37,281,877,1364,"ANCASH","ANTONIO RAYMONDI","CHINGAS",71.6693927860712,42.9527125949631,0.16020163073229,0.364896518141038,"0.52791893482208296",31.88595,21.93497,2.71260997067449,20.6011730205279,64.2961876832845,"Q2","Q3",0.527918934822083,"Q3"
"106","020305",106,52,502,1637,3530,"ANCASH","ANTONIO RAYMONDI","MIRGAS",72.9792895751839,40.5355685242563,0.0541998399766368,0.228673647219613,"0.75085830688476596",53.281578,21.65163,1.47308781869688,14.2209631728045,46.3739376770538,"Q1","Q1",0.750858306884766,"Q1"
"107","020306",107,18,184,564,1048,"ANCASH","ANTONIO RAYMONDI","SAN JUAN DE RONTOY",72.709083482911,35.9781372578928,0.0249614098929159,0.177811151311328,"0.71412831544876099",40.071387,31.52612,1.7175572519084,17.5572519083969,53.8167938931298,"Q1","Q2",0.714128315448761,"Q1"
"108","020401",108,122,856,2732,3415,"ANCASH","ASUNCION","CHACAS",70.8255252525629,56.1735421273176,0.242833432772034,0.42959293006707,"0.46169865131378202",30.403907,5.926086,3.57247437774524,25.0658857979502,80,"Q3","Q3",0.461698651313782,"Q4"
"109","020402",109,56,692,1706,2568,"ANCASH","ASUNCION","ACOCHACA",71.9361620319234,48.1979550282739,0.114407257727539,0.301235403663372,"0.65111166238784801",37.911803,11.19676,2.18068535825545,26.9470404984424,66.4330218068536,"Q1","Q3",0.651111662387848,"Q2"
"110","020501",110,153,729,2184,3000,"ANCASH","BOLOGNESI","CHIQUIAN",71.4444068554615,58.9696897385863,0.325252546423842,0.515532198671603,"0.30577397346496599",17.422242,1.880641,5.1,24.3,72.8,"Q4","Q5",0.305773973464966,"Q5"
"111","020502",111,16,65,173,222,"ANCASH","BOLOGNESI","ABELARDO PARDO LEZAMETA",69.8142204425341,50.4346030658961,0.201645888011349,0.434686909176477,"0.45283985137939498",22.73741,0.363578,7.20720720720721,29.2792792792793,77.9279279279279,"Q3","Q4",0.452839851379395,"Q4"
"112","020503",112,38,296,667,1020,"ANCASH","BOLOGNESI","ANTONIO RAYMONDI",75.5069654203013,58.3150097949424,0.148809501747278,0.369827709229959,"0.56466245651245095",42.121181,17.80798,3.72549019607843,29.0196078431373,65.3921568627451,"Q2","Q2",0.564662456512451,"Q3"
"113","020504",113,27,325,1234,1711,"ANCASH","BOLOGNESI","AQUIA",71.4751403883931,43.5122065666555,0.290135072049475,0.434959037731818,"0.45093405246734602",28.459053,2.897792,1.57802454704851,18.9947399181765,72.1215663354763,"Q3","Q4",0.450934052467346,"Q4"
"114","020505",114,30,239,943,1393,"ANCASH","BOLOGNESI","CAJACAY",69.6069712983507,58.7672766159138,0.266452142444288,0.453115730804935,"0.43192297220230103",22.052934,5.079865,2.15362526920316,17.1572146446518,67.6956209619526,"Q3","Q4",0.431922972202301,"Q4"
"115","020506",115,8,78,164,309,"ANCASH","BOLOGNESI","CANIS",71.3661478711215,73.3594226413035,0.221238995309116,0.460563876205842,"0.45218276977539101",33.31055,7.225021,2.58899676375405,25.2427184466019,53.0744336569579,"Q3","Q3",0.452182769775391,"Q4"
"116","020507",116,70,333,1075,1550,"ANCASH","BOLOGNESI","COLQUIOC",71.0382822095693,71.4768546761707,0.342589964776503,0.531955068221419,"0.31067115068435702",13.461006,0.809487,4.51612903225806,21.4838709677419,69.3548387096774,"Q4","Q5",0.310671150684357,"Q4"
"117","020508",117,57,587,3248,4671,"ANCASH","BOLOGNESI","HUALLANCA",69.403855387809,42.8878193954518,0.308323213013796,0.452876491017844,"0.40830546617507901",28.567574,3.722387,1.22029543994862,12.5669021622779,69.5354313851424,"Q3","Q4",0.408305466175079,"Q4"
"118","020509",118,24,212,771,1338,"ANCASH","BOLOGNESI","HUASTA",69.6705150080526,45.0692197610136,0.17973991424582,0.371872019520609,"0.55302792787551902",36.252914,6.551564,1.79372197309417,15.8445440956652,57.6233183856502,"Q2","Q3",0.553027927875519,"Q3"
"119","020510",119,28,199,522,979,"ANCASH","BOLOGNESI","HUAYLLACAYAN",75.7186399717484,67.6282177474516,0.101493756589068,0.334208053634225,"0.60274934768676802",46.825821,13.12803,2.86006128702758,20.3268641470889,53.3197139938713,"Q2","Q2",0.602749347686768,"Q2"
"120","020511",120,8,30,147,267,"ANCASH","BOLOGNESI","LA PRIMAVERA",71.8063453387159,69.83252732201,0.102398541981573,0.34607608310267,"0.64650988578796398",37.535376,14.50879,2.99625468164794,11.2359550561798,55.0561797752809,"Q2","Q3",0.646509885787964,"Q2"
"121","020512",121,15,93,191,403,"ANCASH","BOLOGNESI","MANGAS",71.8670370977206,58.8403702435455,0.140386708676913,0.36715018032312,"0.57494431734085105",33.31055,4.589867,3.72208436724566,23.0769230769231,47.394540942928,"Q2","Q3",0.574944317340851,"Q3"
"122","020513",122,19,202,669,892,"ANCASH","BOLOGNESI","PACLLON",72.9338872504792,25.9814621854616,0.287559750309628,0.426940857604432,"0.39909982681274397",22.73741,3.203564,2.13004484304933,22.6457399103139,75,"Q3","Q4",0.399099826812744,"Q4"
"123","020514",123,10,56,179,236,"ANCASH","BOLOGNESI","SAN MIGUEL DE CORPANQUI",68.9110499378569,77.5916970244556,0.145530877684719,0.399066844124453,"0.54049825668335005",22.73741,2.366919,4.23728813559322,23.728813559322,75.8474576271186,"Q3","Q4",0.54049825668335,"Q3"
"124","020515",124,21,128,281,492,"ANCASH","BOLOGNESI","TICLLOS",71.7074246565721,53.089055858838,0.197616290761632,0.403408425537717,"0.54557740688323997",35.985119,14.07878,4.26829268292683,26.0162601626016,57.1138211382114,"Q3","Q3",0.54557740688324,"Q3"
"125","020601",125,520,1995,7349,11881,"ANCASH","CARHUAZ","CARHUAZ",76.3139266281192,65.3992615808605,0.229980823550658,0.441797878565481,"0.39516997337341297",25.341305,11.12687,4.37673596498611,16.7915158656679,61.8550627051595,"Q3","Q4",0.395169973373413,"Q4"
"126","020602",126,69,390,1306,1997,"ANCASH","CARHUAZ","ACOPAMPA",79.2673364983326,70.5045261357894,0.232718014199675,0.466980736228574,"0.46179872751236001",26.14765,4.564928,3.45518277416124,19.5292939409114,65.3980971457186,"Q3","Q4",0.46179872751236,"Q4"
"127","020603",127,30,226,966,1562,"ANCASH","CARHUAZ","AMASHCA",82.7267498874867,56.653421182926,0.0926880259295731,0.294082128188012,"0.66248196363449097",36.63522,9.00453,1.92061459667093,14.4686299615877,61.8437900128041,"Q1","Q3",0.662481963634491,"Q2"
"128","020604",128,53,358,1519,2109,"ANCASH","CARHUAZ","ANTA",76.4942390170821,62.7422012645497,0.162252605962297,0.379037874851395,"0.57227694988250699",46.097252,14.22365,2.51303935514462,16.9748696064486,72.0246562351825,"Q2","Q2",0.572276949882507,"Q3"
"129","020605",129,37,213,944,1519,"ANCASH","CARHUAZ","ATAQUERO",76.8439359813021,48.9911002336643,0.0702901131389075,0.258883648691519,"0.66601186990737904",41.993193,17.09452,2.43581303489138,14.0223831468071,62.1461487820935,"Q1","Q2",0.666011869907379,"Q2"
"130","020606",130,134,1190,5390,7924,"ANCASH","CARHUAZ","MARCARA",82.1356922663218,67.7817269905146,0.198929001201938,0.416163030306859,"0.49442934989929199",24.508283,12.00798,1.69106511862696,15.017667844523,68.0212014134276,"Q3","Q4",0.494429349899292,"Q3"
"131","020607",131,31,251,873,1223,"ANCASH","CARHUAZ","PARIAHUANCA",81.0417051123501,73.3449210344878,0.180915258461259,0.426111482556431,"0.55458724498748802",26.14765,14.68581,2.53475061324612,20.5233033524121,71.3818479149632,"Q3","Q4",0.554587244987488,"Q3"
"132","020608",132,25,307,1077,2118,"ANCASH","CARHUAZ","SAN MIGUEL DE ACO",82.2814729197482,52.25789712563,0.0713702746396498,0.256266740165172,"0.72219097614288397",59.511489,9.619736,1.18035882908404,14.494806421152,50.8498583569405,"Q1","Q1",0.722190976142884,"Q1"
"133","020609",133,25,417,1509,3124,"ANCASH","CARHUAZ","SHILLA",85,51.8991260730334,0.0615874518173321,0.246231260554127,"0.63778638839721702",26.14765,10.46035,0.800256081946223,13.348271446863,48.303457106274,"Q1","Q4",0.637786388397217,"Q2"
"134","020610",134,117,473,1696,2489,"ANCASH","CARHUAZ","TINCO",78.5535781925093,75.0049013795209,0.210580466527931,0.458797836142812,"0.45277702808380099",34.544772,7.384604,4.70068300522298,19.003615910004,68.139815186822,"Q3","Q3",0.452777028083801,"Q4"
"135","020611",135,63,434,1834,2592,"ANCASH","CARHUAZ","YUNGAR",78.7098697516944,56.7708028458771,0.177411970939606,0.399760310360676,"0.507152318954468",34.352941,10.37092,2.43055555555556,16.7438271604938,70.7561728395062,"Q3","Q3",0.507152318954468,"Q3"
"136","020701",136,126,1463,5911,7875,"ANCASH","CARLOS FERMIN FITZCARRALD","SAN LUIS",74.7536176012388,41.9430131562126,0.149719901692758,0.335288210943075,"0.60297816991805997",35.243619,16.04576,1.6,18.5777777777778,75.0603174603175,"Q2","Q3",0.60297816991806,"Q2"
"137","020702",137,32,253,1595,2662,"ANCASH","CARLOS FERMIN FITZCARRALD","SAN NICOLAS",76.5997515400011,25.9304061203204,0.0660341633019108,0.236361854632833,"0.73464858531951904",53.17466,17.64446,1.20210368144252,9.50413223140496,59.9173553719008,"Q1","Q1",0.734648585319519,"Q1"
"138","020703",138,51,706,2633,3540,"ANCASH","CARLOS FERMIN FITZCARRALD","YAUYA",74.3468126816024,39.1941359447831,0.0833423540687082,0.268745191949454,"0.640608429908753",46.599182,19.46463,1.44067796610169,19.9435028248588,74.3785310734463,"Q1","Q2",0.640608429908753,"Q2"
"139","020801",139,1375,4434,18218,25675,"ANCASH","CASMA","CASMA",78.0475813203861,65.8701248560095,0.408140364534302,0.587346060698221,"0.22560775279998799",16.666532,1.823669,5.3554040895813,17.269717624148,70.9561830574489,"Q4","Q5",0.225607752799988,"Q5"
"140","020802",140,87,505,2522,3683,"ANCASH","CASMA","BUENA VISTA ALTA",80.992542689475,45.515504844076,0.350177398091804,0.485047467080837,"0.46533375978469899",24.24014,4.260352,2.36220472440945,13.7116481129514,68.4767852294325,"Q3","Q4",0.465333759784699,"Q4"
"141","020803",141,60,296,1452,2000,"ANCASH","CASMA","COMANDANTE NOEL",77.1462703414112,56.6784553697445,0.365444076354252,0.52517512103102,"0.32489764690399198",13.944203,6.058059,3,14.8,72.6,"Q4","Q5",0.324897646903992,"Q4"
"142","020804",142,79,884,3337,6204,"ANCASH","CASMA","YAUTAN",79.9992451046936,52.1146071310719,0.268043010953854,0.46043079060788,"0.46544426679611201",24.24014,5.985627,1.27337201805287,14.2488716956802,53.7878787878788,"Q3","Q4",0.465444266796112,"Q4"
"143","020901",143,44,349,795,1148,"ANCASH","CORONGO","CORONGO",72.1173364912907,23.9360612781241,0.232336357183053,0.368138104449838,"0.44929403066635099",40.723428,6.768192,3.83275261324042,30.4006968641115,69.2508710801394,"Q2","Q2",0.449294030666351,"Q4"
"144","020902",144,6,92,245,320,"ANCASH","CORONGO","ACO",74.0193520852447,53.1081359608377,0.202251037102843,0.393262941710595,"0.64240753650665305",44.305189,9.084512,1.875,28.75,76.5625,"Q3","Q2",0.642407536506653,"Q2"
"145","020903",145,5,52,259,388,"ANCASH","CORONGO","BAMBAS",72.209854870413,44.2567799673648,0.103202465074945,0.299967293586623,"0.64240926504135099",61.961049,12.7844,1.28865979381443,13.4020618556701,66.7525773195876,"Q1","Q1",0.642409265041351,"Q2"
"146","020904",146,18,227,1150,2058,"ANCASH","CORONGO","CUSCA",73.7851111098389,55.6591817930177,0.123346362825966,0.340247118350095,"0.62567639350891102",36.098091,8.538492,0.87463556851312,11.0301263362488,55.8794946550049,"Q2","Q3",0.625676393508911,"Q2"
"147","020905",147,19,202,590,791,"ANCASH","CORONGO","LA PAMPA",72.5448782353432,50.5791771055598,0.290745379846916,0.461737289443468,"0.44890469312667902",32.886792,2.537687,2.40202275600506,25.5372945638432,74.5891276864728,"Q3","Q3",0.448904693126679,"Q4"
"148","020906",148,11,105,421,611,"ANCASH","CORONGO","YANAC",73.8179711836785,41.5628890128295,0.158387971974224,0.350472527613118,"0.59250020980834905",52.413249,14.29526,1.80032733224223,17.1849427168576,68.9034369885434,"Q2","Q1",0.592500209808349,"Q3"
"149","020907",149,10,76,214,295,"ANCASH","CORONGO","YUPAN",74.0947350100834,37.3192306751833,0.310562726871126,0.469108645708269,"0.45225143432617199",50.872416,6.485409,3.38983050847458,25.7627118644068,72.5423728813559,"Q3","Q1",0.452251434326172,"Q4"
"150","021001",150,287,1664,4446,6128,"ANCASH","HUARI","HUARI",75.1733817009553,50.0501908027281,0.268090726595321,0.47060209619685,"0.375477254390717",24.245806,5.330713,4.68342036553525,27.154046997389,72.5522193211488,"Q3","Q4",0.375477254390717,"Q4"
"151","021002",151,44,367,1441,2522,"ANCASH","HUARI","ANRA",71.9271198230751,22.9504367179227,0.102907821283502,0.266202407763646,"0.59278017282485995",41.566079,10.77872,1.74464710547185,14.5519429024584,57.137192704203,"Q1","Q2",0.59278017282486,"Q3"
"152","021003",152,76,575,2250,3161,"ANCASH","HUARI","CAJAY",76.2670214493978,62.6225805177722,0.117211482970878,0.326000270862385,"0.65350663661956798",46.527698,15.2029,2.40430243593799,18.190446061373,71.1800063271117,"Q2","Q2",0.653506636619568,"Q2"
"153","021004",153,115,964,4030,6234,"ANCASH","HUARI","CHAVIN DE HUANTAR",75.7178692292923,46.3485531329705,0.138885760099127,0.333316881053218,"0.61704790592193604",29.431013,11.87955,1.84472248957331,15.4635867821623,64.6454924606994,"Q2","Q3",0.617047905921936,"Q2"
"154","021005",154,40,267,1192,2076,"ANCASH","HUARI","HUACACHI",75.7344060889874,38.3945275920135,0.128670895578909,0.323101928621058,"0.64291799068450906",36.309609,7.935187,1.92678227360308,12.8612716763006,57.4181117533719,"Q2","Q3",0.642917990684509,"Q2"
"155","021006",155,25,270,907,1684,"ANCASH","HUARI","HUACCHIS",72.8305187280485,25.532360848689,0.112827788301555,0.290412328331904,"0.57112175226211603",34.246844,5.69533,1.48456057007126,16.0332541567696,53.8598574821853,"Q1","Q3",0.571121752262116,"Q3"
"156","021007",156,99,679,2662,3995,"ANCASH","HUARI","HUACHIS",76.5565322876633,39.9636952414263,0.107382440707895,0.308724788356687,"0.61132001876831099",28.47654,10.73264,2.47809762202753,16.9962453066333,66.6332916145182,"Q2","Q4",0.611320018768311,"Q2"
"157","021008",157,60,554,1563,2420,"ANCASH","HUARI","HUANTAR",76.648045412086,70.8387203121073,0.147659538139494,0.379487489308903,"0.61101412773132302",33.146911,8.734647,2.47933884297521,22.8925619834711,64.5867768595041,"Q2","Q3",0.611014127731323,"Q2"
"158","021009",158,70,360,1101,1509,"ANCASH","HUARI","MASIN",77.6581407123019,21.7876145908813,0.198558284253366,0.351384874224269,"0.52129095792770397",28.47654,11.26219,4.6388336646786,23.8568588469185,72.962226640159,"Q2","Q4",0.521290957927704,"Q3"
"159","021010",159,38,277,1054,1820,"ANCASH","HUARI","PAUCAS",73.8519427082251,35.9136504245296,0.186057316555726,0.375586912405737,"0.50066781044006403",30.4447,6.815552,2.08791208791209,15.2197802197802,57.9120879120879,"Q2","Q3",0.500667810440064,"Q3"
"160","021011",160,73,468,1952,3345,"ANCASH","HUARI","PONTO",74.0238511320049,48.3044664704927,0.0844783095542107,0.287872734604094,"0.67039823532104503",40.41345,8.925165,2.18236173393124,13.9910313901345,58.355754857997,"Q1","Q2",0.670398235321045,"Q2"
"161","021012",161,43,175,497,727,"ANCASH","HUARI","RAHUAPAMPA",75.7795604683626,45.6894878344961,0.260661847854497,0.468768370876035,"0.38904553651809698",30.4447,2.34504,5.91471801925722,24.0715268225585,68.363136176066,"Q3","Q3",0.389045536518097,"Q4"
"162","021013",162,30,215,855,1533,"ANCASH","HUARI","RAPAYAN",71.8338584144316,28.4277832129733,0.0895186238492502,0.2753242990998,"0.68446427583694402",35.258642,3.709486,1.95694716242661,14.0247879973907,55.7729941291585,"Q1","Q3",0.684464275836944,"Q1"
"163","021014",163,273,2480,12758,17117,"ANCASH","HUARI","SAN MARCOS",75.4454210513517,63.2641160986543,0.3614347750962,0.54660107055375,"0.42013424634933499",24.785192,5.46434,1.59490564935444,14.4885201846118,74.5340889174505,"Q4","Q4",0.420134246349335,"Q4"
"164","021015",164,43,325,1526,3026,"ANCASH","HUARI","SAN PEDRO DE CHANA",75.3737386132075,33.8639733361559,0.0781397840690495,0.275820082364259,"0.63690209388732899",40.53261,7.387852,1.42101784534038,10.7402511566424,50.4296100462657,"Q1","Q2",0.636902093887329,"Q2"
"165","021016",165,48,294,897,1443,"ANCASH","HUARI","UCO",74.6418763301774,53.8500701535986,0.13548269737947,0.364502215703536,"0.556282639503479",40.094571,8.202859,3.32640332640333,20.3742203742204,62.1621621621622,"Q2","Q2",0.556282639503479,"Q3"
"166","021101",166,1160,3376,13757,19342,"ANCASH","HUARMEY","HUARMEY",79.5127421049463,67.2396365691136,0.39317875415669,0.594329796273136,"0.21875637769699099",13.929274,1.14598,5.99731154999483,17.4542446489505,71.1250129252404,"Q4","Q5",0.218756377696991,"Q5"
"167","021102",167,10,151,502,791,"ANCASH","HUARMEY","COCHAPETI",79.4942090107703,54.1882083407107,0.068226810335248,0.296396777362021,"0.63137912750244196",41.711712,19.58972,1.26422250316056,19.0897597977244,63.4639696586599,"Q1","Q2",0.631379127502442,"Q2"
"168","021103",168,54,378,1384,1961,"ANCASH","HUARMEY","CULEBRAS",78.102841814049,53.2965036464965,0.359229509158026,0.522404864823569,"0.312494456768036",13.840706,6.053902,2.75369709331973,19.2758796532381,70.5762366139725,"Q4","Q5",0.312494456768036,"Q4"
"169","021104",169,21,149,444,735,"ANCASH","HUARMEY","HUAYAN",78.1181734292215,41.6415539479769,0.235705430246351,0.436092659222631,"0.47380012273788502",19.663807,16.69299,2.85714285714286,20.2721088435374,60.4081632653061,"Q3","Q4",0.473800122737885,"Q4"
"170","021105",170,32,224,576,767,"ANCASH","HUARMEY","MALVAS",76.4985074569358,51.1470333828137,0.180731128635087,0.413807620515054,"0.53744941949844405",25.757746,9.340407,4.17209908735332,29.2046936114733,75.0977835723598,"Q3","Q4",0.537449419498444,"Q3"
"171","021201",171,728,3418,11955,18448,"ANCASH","HUAYLAS","CARAZ",79.2319741857418,52.8227045717411,0.306970384248997,0.49842722626264,"0.29838913679122903",24.847898,7.667243,3.94622723330442,18.5277536860364,64.8037727666956,"Q3","Q4",0.298389136791229,"Q5"
"172","021202",172,31,227,693,919,"ANCASH","HUAYLAS","HUALLANCA",77.3400652039906,51.1425576861057,0.369493045897528,0.530765394213046,"0.40634298324585",43.176707,2.977622,3.37323177366703,24.7007616974973,75.4080522306855,"Q4","Q2",0.40634298324585,"Q4"
